hour	min	Weekday	Lat	Lon
13	22	6	40.6464	-73.7898
13	22	6	40.7445	-73.9889
13	24	6	40.7327	-73.9953
13	25	6	40.7769	-73.9772
13	25	6	40.7451	-73.9827
13	26	6	40.6949	-74.1772
13	26	6	40.6449	-73.7824
13	29	6	40.7754	-73.9845
13	31	6	40.7487	-73.9927
13	33	6	40.7322	-74.0077
13	34	6	40.7327	-74.0096
13	35	6	40.6436	-73.79
13	35	6	40.7645	-73.9834
13	35	6	40.7657	-73.9828
13	37	6	40.7397	-73.9867
13	38	6	40.6487	-73.7835
13	39	6	40.7694	-73.9847
13	39	6	40.7487	-73.9883
13	40	6	40.7589	-73.9727
13	40	6	40.7224	-74.0112
13	42	6	40.7252	-73.9997
13	44	6	40.7668	-73.9928
13	47	6	40.7434	-74.0068
13	53	6	40.753	-74.0039
13	57	6	40.72	-74.0074
13	58	6	40.7786	-73.9742
13	59	6	40.7698	-73.9873
14	02	6	40.8113	-74.0693
14	03	6	40.7225	-74.0104
14	03	6	40.7387	-73.9977
14	04	6	40.7358	-73.9873
14	06	6	40.6785	-73.9519
14	07	6	40.7198	-73.9995
14	09	6	40.7227	-73.9982
14	09	6	40.7557	-73.9684
14	10	6	40.7416	-73.985
14	11	6	40.7593	-73.9748
14	11	6	40.7213	-73.9991
14	12	6	40.7382	-73.9894
14	12	6	40.6413	-73.7881
14	12	6	40.7652	-73.9754
14	12	6	40.7612	-73.975
14	13	6	40.7203	-74.0119
14	15	6	40.7181	-74.005
14	18	6	40.7618	-73.9745
14	19	6	40.6417	-73.7887
14	19	6	40.7029	-73.9945
14	20	6	40.8276	-73.4749
14	23	6	40.8068	-73.942
14	27	6	40.694	-74.0009
14	29	6	40.7242	-73.9963
14	29	6	40.7831	-73.9722
14	29	6	40.7401	-73.9951
14	30	6	40.7198	-73.9623
14	31	6	40.7578	-74.0006
14	32	6	40.774	-73.8725
14	33	6	40.7731	-73.9588
14	34	6	40.7279	-73.9841
14	35	6	40.7508	-73.8475
14	37	6	40.6748	-74.0162
14	38	6	40.7273	-74.0035
14	39	6	40.7356	-74.0068
14	40	6	40.7574	-73.9837
14	43	6	40.7346	-73.8607
14	43	6	40.755	-73.9743
14	45	6	40.7988	-73.9696
14	45	6	40.7935	-73.9731
14	46	6	40.7309	-73.9876
14	46	6	40.7582	-73.9776
14	46	6	40.7742	-73.9888
14	50	6	40.7283	-73.9928
14	51	6	40.7521	-73.8211
14	52	6	40.7227	-74.0105
14	58	6	40.7256	-74.0021
14	59	6	40.7123	-74.0078
15	01	6	40.7573	-73.9837
15	04	6	40.773	-73.8855
15	04	6	40.6422	-73.7883
15	05	6	40.7615	-73.9742
15	05	6	40.7823	-73.9811
15	06	6	40.7057	-74.0097
15	06	6	40.7265	-73.9882
15	06	6	40.6895	-73.9696
15	06	6	40.766	-73.9872
15	07	6	40.7786	-73.9545
15	08	6	40.7512	-73.9941
15	08	6	40.8854	-73.919
15	08	6	40.7822	-73.976
15	12	6	40.742	-73.9968
15	13	6	40.6639	-73.9504
15	15	6	40.742	-74.0038
15	17	6	40.8068	-73.9507
15	18	6	40.6944	-74.0005
15	20	6	40.784	-73.9483
15	25	6	40.7208	-74.0102
15	28	6	40.6447	-73.782
15	28	6	40.7462	-73.9966
15	29	6	40.7201	-74.0085
15	31	6	40.7324	-74.0101
15	31	6	40.774	-73.8726
15	32	6	40.6736	-73.9814
15	33	6	40.7228	-74.005
15	33	6	40.7498	-73.9922
15	33	6	40.7659	-73.9608
15	34	6	40.7739	-73.8724
15	34	6	40.7646	-73.9838
15	37	6	40.7229	-73.9983
15	38	6	40.7518	-73.9988
15	40	6	40.7865	-73.9687
15	41	6	40.6878	-74.182
15	43	6	40.7276	-73.9889
15	43	6	40.7368	-73.9888
15	44	6	40.1537	-74.0296
15	46	6	40.7089	-74.0022
15	46	6	40.9508	-74.1322
15	47	6	40.7689	-73.9683
15	47	6	40.7116	-73.9645
15	47	6	40.74	-74.0007
15	48	6	40.7425	-73.985
15	50	6	40.7216	-74.0003
15	50	6	40.7018	-73.9828
15	51	6	40.6949	-74.1778
15	51	6	40.7213	-73.9947
15	51	6	40.7607	-73.9211
15	52	6	40.7715	-73.9549
15	54	6	40.6464	-73.7904
15	54	6	40.7517	-73.9766
15	54	6	40.7365	-73.9931
15	57	6	40.7449	-73.977
15	57	6	40.713	-74.036
15	58	6	40.7281	-73.9863
15	58	6	40.7148	-74.016
15	58	6	40.7099	-73.8472
15	59	6	40.7165	-73.9617
16	01	6	40.7331	-73.9931
16	03	6	40.7327	-73.9957
16	04	6	40.736	-74.0068
16	06	6	40.7627	-73.7715
16	06	6	40.7667	-73.9883
16	06	6	40.7368	-73.9952
16	06	6	40.8124	-73.9535
16	07	6	40.7426	-73.9532
16	08	6	40.7581	-74.0039
16	09	6	40.7678	-73.9934
16	10	6	40.7488	-73.9928
16	11	6	40.7277	-74.0032
16	11	6	40.7646	-73.9779
16	12	6	40.759	-73.9895
16	13	6	40.7499	-73.9915
16	13	6	40.74	-73.9908
16	14	6	40.762	-73.9749
16	14	6	40.7583	-73.9627
16	16	6	40.7652	-73.9655
16	17	6	40.7764	-73.9623
16	17	6	40.6877	-74.1815
16	19	6	40.7569	-74.0014
16	20	6	40.7582	-73.9623
16	20	6	41.0784	-73.8273
16	21	6	40.76	-73.9913
16	24	6	40.7294	-74.0694
16	26	6	40.7474	-73.9849
16	26	6	40.7215	-73.9874
16	26	6	40.7607	-73.9959
16	26	6	40.7435	-74.0293
16	27	6	40.7025	-73.9872
16	28	6	40.8258	-73.6856
16	28	6	40.7182	-74.0149
16	28	6	40.7813	-73.951
16	29	6	40.745	-74.0082
16	29	6	40.7708	-73.8658
16	30	6	40.7139	-74.0033
16	30	6	40.7482	-73.9955
16	31	6	40.7635	-73.9715
16	32	6	40.7455	-73.9714
16	33	6	40.7635	-73.9735
16	33	6	40.6723	-74.0109
16	34	6	40.7165	-73.9991
16	35	6	40.7826	-73.9835
16	35	6	40.7833	-73.9569
16	36	6	40.7261	-74.0094
16	36	6	40.7534	-74.0269
16	38	6	40.7945	-73.9212
16	39	6	40.7868	-73.9684
16	39	6	40.757	-73.9908
16	40	6	40.7613	-73.9692
16	40	6	40.8404	-73.8877
16	41	6	40.7365	-74.0067
16	42	6	40.6908	-74.1774
16	42	6	40.7466	-73.9935
16	42	6	40.7688	-73.9959
16	43	6	40.7233	-73.9913
16	46	6	40.7795	-73.95
16	47	6	40.6413	-73.7883
16	47	6	40.7373	-73.9902
16	48	6	40.7538	-74.0317
16	51	6	40.7475	-74.0036
16	51	6	40.7482	-73.9711
16	55	6	40.7401	-73.9765
16	56	6	40.7677	-73.9926
16	56	6	40.7628	-74.0011
16	57	6	40.7558	-74.0024
16	57	6	40.7504	-73.9946
16	58	6	40.7577	-73.9987
17	01	6	40.3968	-73.9812
17	02	6	40.6916	-74.1846
17	04	6	40.752	-73.9935
17	04	6	40.7363	-73.9364
17	06	6	40.6447	-73.782
17	07	6	40.7971	-73.9608
17	08	6	40.7694	-73.9958
17	10	6	40.7513	-73.9979
17	10	6	40.736	-73.9977
17	10	6	40.6449	-73.7821
17	12	6	40.7991	-73.6866
17	15	6	40.751	-73.9983
17	16	6	40.8359	-73.9468
17	16	6	40.7686	-73.996
17	17	6	40.726	-74.0087
17	17	6	40.7638	-73.9742
17	18	6	40.7272	-73.9565
17	18	6	40.7249	-73.995
17	19	6	40.7694	-73.9955
17	19	6	40.7322	-74.0023
17	20	6	40.7742	-73.9812
17	22	6	40.7303	-73.9895
17	22	6	40.7576	-74.0008
17	23	6	40.7739	-73.8725
17	25	6	40.7834	-73.9781
17	25	6	40.7823	-73.9581
17	26	6	40.7693	-73.9958
17	26	6	40.7576	-74.001
17	26	6	40.7259	-74.0006
17	27	6	40.7771	-73.9518
17	28	6	40.6469	-73.7899
17	28	6	40.6463	-73.7901
17	30	6	40.7845	-73.9488
17	31	6	40.7696	-73.9952
17	34	6	40.7682	-73.8623
17	37	6	40.72	-74.0014
17	39	6	40.7613	-73.9791
17	40	6	40.7611	-73.9016
17	40	6	40.7499	-73.9814
17	41	6	40.7558	-73.9917
17	41	6	41.1179	-73.7193
17	41	6	41.1179	-73.7193
17	41	6	40.6444	-73.7829
17	43	6	40.7616	-73.9636
17	43	6	40.7148	-74.0064
17	44	6	40.6861	-73.9738
17	47	6	40.7129	-73.9576
17	48	6	40.6949	-74.1772
17	50	6	40.7231	-74.0401
17	50	6	40.7111	-73.9339
17	51	6	40.672	-74.0104
17	52	6	40.7778	-73.9795
17	54	6	40.7683	-73.8617
17	57	6	40.6469	-73.7886
17	58	6	40.7624	-73.975
17	58	6	40.7282	-73.9994
17	59	6	40.7686	-73.8627
18	00	6	40.7351	-73.9986
18	01	6	40.715	-74.0157
18	02	6	40.7428	-74.0079
18	03	6	40.6443	-73.7822
18	04	6	40.6838	-73.9786
18	09	6	40.6951	-74.1774
18	10	6	40.7499	-73.9781
18	11	6	40.7739	-73.8722
18	13	6	40.7253	-73.9951
18	14	6	40.7532	-73.98
18	15	6	40.7838	-73.9569
18	15	6	40.7044	-73.948
18	15	6	40.7469	-73.9852
18	16	6	40.7866	-73.9504
18	16	6	40.7723	-73.8729
18	17	6	40.6448	-73.7821
18	17	6	40.6915	-73.9845
18	17	6	40.7698	-73.9808
18	18	6	40.6457	-73.7767
18	18	6	40.7632	-73.9779
18	19	6	40.2414	-74.0117
18	19	6	40.7754	-73.9096
18	20	6	40.7287	-74.0001
18	20	6	40.7327	-74.0097
18	21	6	40.7408	-74.0016
18	21	6	40.6466	-73.7899
18	23	6	40.7365	-73.9893
18	25	6	40.7636	-73.9723
18	29	6	40.7672	-73.887
18	30	6	40.7507	-73.9697
18	30	6	40.6447	-73.7819
18	33	6	40.8046	-73.9908
18	33	6	40.7408	-74.0067
18	35	6	40.6921	-74.177
18	36	6	40.661	-74.2374
18	37	6	40.783	-73.9712
18	39	6	40.737	-73.9742
18	39	6	40.696	-73.9899
18	39	6	40.7394	-74.0017
18	40	6	40.7207	-73.9986
18	40	6	40.7784	-73.9584
18	41	6	40.7215	-74.0112
18	45	6	40.6658	-73.806
18	45	6	40.722	-73.9932
18	45	6	40.7682	-73.9703
18	48	6	40.7431	-73.977
18	50	6	40.708	-73.9437
18	53	6	40.7361	-73.9907
18	53	6	40.6737	-74.0171
18	54	6	40.6627	-73.8971
18	55	6	40.7404	-74.0058
18	56	6	40.7688	-73.8623
18	56	6	40.7684	-73.993
18	58	6	40.7058	-74.0042
18	59	6	40.7471	-73.9931
18	59	6	40.8304	-73.9425
19	00	6	40.726	-74.0075
19	00	6	40.7796	-74.0098
19	01	6	40.7303	-74.0015
19	03	6	40.7516	-73.9872
19	04	6	40.6909	-74.178
19	04	6	40.7536	-73.9991
19	04	6	40.7368	-74.0038
19	05	6	40.7415	-73.9852
19	06	6	40.7335	-73.958
19	08	6	40.7498	-73.9923
19	11	6	40.7259	-73.992
19	11	6	40.6774	-73.9872
19	13	6	40.7667	-73.9866
19	15	6	40.7176	-73.8037
19	15	6	40.7459	-73.9787
19	17	6	40.7544	-73.9687
19	18	6	40.758	-73.9931
19	19	6	40.7446	-73.9847
19	20	6	40.7416	-74.0052
19	20	6	40.7181	-73.9857
19	21	6	40.6955	-74.1779
19	22	6	40.741	-74.0079
19	24	6	40.6949	-74.1773
19	25	6	40.7615	-73.9683
19	27	6	40.707	-74.0071
19	29	6	40.82	-73.9267
19	30	6	40.744	-73.9916
19	31	6	40.6898	-73.9078
19	32	6	40.7484	-73.9999
19	33	6	40.7422	-73.9934
19	36	6	40.7741	-73.8723
19	37	6	40.7605	-73.9782
19	37	6	40.6928	-73.9328
19	41	6	40.7569	-73.9849
19	42	6	40.7286	-73.9574
19	42	6	40.7719	-73.9472
19	43	6	40.7315	-74.0049
19	43	6	40.7315	-74.0049
19	45	6	40.7521	-73.9951
19	46	6	40.7115	-74.0154
19	46	6	40.744	-74.0065
19	47	6	40.7502	-73.9918
19	47	6	40.7152	-74.0114
19	47	6	40.7682	-73.9567
19	48	6	40.7164	-74.0134
19	49	6	40.7188	-74.0002
19	52	6	40.7001	-73.9164
19	53	6	40.7245	-73.9986
19	53	6	40.7649	-73.9535
19	54	6	40.7156	-73.9965
19	54	6	40.7744	-73.9639
19	55	6	40.7366	-73.9907
19	57	6	40.7509	-73.998
19	59	6	40.8042	-73.9555
20	02	6	40.6484	-73.7831
20	03	6	40.6682	-73.9517
20	03	6	40.728	-73.9821
20	05	6	40.7307	-74.0017
20	06	6	40.7413	-73.9937
20	06	6	40.1212	-74.0477
20	07	6	40.7443	-74.003
20	08	6	40.7145	-73.9661
20	08	6	40.8572	-73.9325
20	09	6	40.646	-73.7768
20	10	6	40.7428	-73.985
20	12	6	40.7652	-73.9752
20	13	6	40.7739	-73.8719
20	14	6	40.7357	-74.0052
20	14	6	40.7076	-74.0043
20	15	6	40.7823	-73.9463
20	16	6	40.7606	-74.0027
20	20	6	40.7366	-73.9907
20	21	6	40.7444	-73.9918
20	21	6	40.6878	-74.1817
20	22	6	40.7378	-73.9737
20	25	6	40.7236	-73.9777
20	27	6	40.7327	-73.9995
20	28	6	40.7727	-73.9815
20	28	6	40.7437	-73.9716
20	29	6	40.7314	-74.0079
20	29	6	40.7158	-73.9546
20	30	6	40.7766	-73.9792
20	36	6	40.729	-74.0048
20	37	6	40.8867	-73.9071
20	38	6	40.7304	-74.007
20	39	6	40.7293	-74.0036
20	40	6	41.1176	-74.0344
20	41	6	40.7485	-73.9924
20	42	6	40.6931	-74.0011
20	44	6	40.688	-74.1811
20	45	6	40.739	-73.9897
20	47	6	40.6957	-74.1784
20	47	6	40.7206	-73.9948
20	47	6	40.785	-73.5936
20	52	6	40.7675	-73.8816
20	53	6	40.7315	-74.0019
20	53	6	40.7165	-74.0001
20	54	6	40.7583	-73.9861
20	55	6	40.7616	-74.0021
20	55	6	40.7739	-73.8731
20	55	6	40.6459	-73.7767
20	56	6	40.7344	-74.0033
20	56	6	40.7246	-73.9916
20	57	6	40.7587	-73.9707
20	57	6	40.7303	-73.984
20	58	6	40.7544	-73.9756
21	00	6	40.7737	-73.8715
21	00	6	40.644	-73.79
21	01	6	40.7515	-73.9935
21	01	6	40.7505	-73.9911
21	02	6	40.7514	-73.994
21	04	6	40.803	-73.9641
21	06	6	40.6933	-74.0012
21	07	6	40.688	-74.1829
21	11	6	40.7577	-73.9894
21	12	6	40.7479	-73.9927
21	13	6	40.7739	-73.8715
21	14	6	41.0227	-73.7223
21	14	6	40.7478	-74.0085
21	16	6	40.22	-74.0005
21	17	6	40.7245	-73.9814
21	17	6	40.7575	-73.9666
21	18	6	40.7322	-73.9989
21	19	6	40.5306	-74.4692
21	20	6	40.7641	-73.9546
21	20	6	40.7374	-73.984
21	20	6	40.5945	-73.9817
21	22	6	40.646	-73.7767
21	24	6	40.7224	-73.9995
21	24	6	40.6616	-73.9932
21	26	6	40.868	-73.8972
21	30	6	40.7405	-74.0055
21	31	6	40.729	-74.0007
21	31	6	40.6418	-73.7887
21	32	6	40.7153	-74.0077
21	32	6	40.7254	-73.7529
21	33	6	40.7647	-73.9735
21	34	6	40.6917	-73.9847
21	35	6	40.7442	-74.0066
21	35	6	40.9216	-73.8859
21	37	6	40.7463	-73.9886
21	39	6	40.8084	-73.9454
21	41	6	40.7724	-73.9505
21	42	6	40.7283	-73.9994
21	44	6	40.6735	-73.9828
21	44	6	40.7226	-73.9872
21	45	6	40.7266	-73.9942
21	46	6	40.7416	-74.0029
21	49	6	40.7481	-73.9892
21	53	6	40.7272	-73.9932
21	54	6	40.7343	-73.9922
21	58	6	40.6804	-73.9728
22	00	6	40.6878	-74.1818
22	00	6	40.6878	-74.1818
22	01	6	40.7221	-73.9577
22	07	6	40.7562	-73.9841
22	10	6	40.1805	-74.016
22	10	6	40.6877	-74.1815
22	10	6	40.7519	-73.9932
22	16	6	40.6552	-73.8284
22	22	6	40.6448	-73.7821
22	22	6	40.716	-74.0122
22	22	6	40.7822	-73.9721
22	25	6	40.644	-73.7901
22	28	6	40.6448	-73.7818
22	29	6	40.7393	-73.987
22	29	6	40.6457	-73.7767
22	30	6	40.7125	-73.7875
22	36	6	40.6735	-73.9829
22	36	6	40.751	-73.9909
22	43	6	40.6467	-73.7889
22	44	6	40.6446	-73.7827
22	44	6	40.7623	-73.8155
22	45	6	40.7739	-73.8723
22	52	6	40.7548	-73.9807
22	56	6	40.6952	-74.1787
22	58	6	40.7501	-73.9865
23	02	6	40.7075	-73.9526
23	03	6	40.63	-73.9473
23	03	6	40.6875	-73.9841
23	03	6	40.7407	-74.0078
23	04	6	40.6988	-73.9118
23	06	6	40.887	-73.78
23	08	6	40.7738	-73.8717
23	12	6	40.6447	-73.7826
23	13	6	40.6466	-73.7896
23	15	6	40.7478	-74.0027
23	15	6	40.7307	-73.9829
23	30	6	40.7202	-73.9993
23	34	6	40.6867	-73.9925
23	35	6	40.7465	-74.005
23	36	6	40.7183	-73.9882
23	36	6	40.7198	-73.9873
23	41	6	40.7492	-73.9831
23	46	6	40.7691	-73.9832
23	46	6	40.7624	-73.9898
23	49	6	40.7213	-73.9937
23	53	6	40.7124	-74.0094
23	58	6	40.7451	-73.9772
0	03	2	40.7277	-73.9981
0	03	2	40.7415	-73.9994
0	10	2	40.7554	-73.987
0	10	2	40.8297	-73.9479
0	14	2	40.7203	-73.998
0	15	2	40.672	-73.9765
0	16	2	40.7503	-73.9949
0	21	2	40.7305	-74.0002
0	21	2	40.7898	-73.948
0	27	2	40.831	-73.9427
0	28	2	40.7583	-73.9921
0	32	2	40.77	-73.9611
0	35	2	40.7607	-73.9991
0	43	2	40.6952	-74.1784
0	52	2	40.7316	-74.0078
0	56	2	40.7493	-73.9829
1	01	2	40.7274	-73.9921
1	05	2	40.7489	-73.9884
1	12	2	40.7231	-73.9856
1	21	2	40.7654	-73.964
2	01	2	40.7283	-73.9996
2	03	2	40.7324	-73.9879
2	10	2	40.725	-73.9843
2	29	2	40.759	-73.9679
2	31	2	40.7016	-73.9444
2	31	2	40.722	-73.9966
2	32	2	40.8024	-72.8696
2	48	2	40.7295	-73.9872
2	50	2	40.7425	-74.0006
2	55	2	40.7644	-73.9884
3	00	2	40.7158	-73.996
3	07	2	40.7305	-74.002
3	08	2	40.795	-73.9726
3	14	2	40.7885	-73.9377
3	17	2	40.7393	-74.003
3	24	2	40.7576	-73.9893
3	25	2	40.7136	-74.0374
3	25	2	40.7136	-74.0374
3	31	2	40.7557	-73.9817
3	31	2	40.7614	-73.9974
3	35	2	40.7485	-73.9901
3	38	2	40.765	-73.9718
3	40	2	40.7075	-74.0073
3	45	2	40.7164	-74.0097
3	46	2	40.7952	-73.9659
3	47	2	40.7696	-73.9842
3	49	2	40.7164	-73.952
3	56	2	40.7669	-73.9845
4	04	2	40.7219	-73.9792
4	08	2	40.7097	-73.9649
4	10	2	40.627	-73.7323
4	11	2	40.7297	-74.0044
4	16	2	40.7224	-73.8491
4	19	2	40.7668	-73.9344
4	20	2	40.6814	-73.9941
4	25	2	40.7751	-73.9762
4	31	2	40.7219	-73.9872
4	34	2	40.6415	-73.7887
4	34	2	40.7527	-73.9699
4	42	2	40.7369	-73.9902
4	42	2	40.7436	-73.9796
4	50	2	40.6879	-74.1819
4	53	2	40.7466	-73.9755
4	56	2	40.784	-73.9777
4	58	2	40.741	-73.9764
5	03	2	40.6728	-73.9474
5	08	2	40.7734	-73.9573
5	09	2	40.7276	-74.0013
5	10	2	40.7265	-73.9881
5	11	2	40.6879	-74.1829
5	17	2	40.7558	-73.9161
5	18	2	40.662	-73.9915
5	22	2	40.7659	-73.9887
5	25	2	40.7078	-74.0135
5	30	2	40.7368	-73.9859
5	31	2	40.7793	-73.9808
5	31	2	40.6448	-73.7818
5	32	2	40.6448	-73.7817
5	33	2	40.7455	-73.991
5	33	2	40.7233	-74.0017
5	34	2	40.7254	-73.9823
5	37	2	40.748	-74.0032
5	38	2	40.7677	-73.9916
5	38	2	40.7312	-73.9746
5	38	2	40.7732	-73.9891
5	38	2	40.7362	-73.9787
5	39	2	40.7874	-73.9741
5	39	2	40.7914	-73.9525
5	42	2	40.7334	-74.0009
5	44	2	40.7839	-73.9819
5	47	2	40.7162	-74.0132
5	50	2	40.7849	-73.9486
5	57	2	40.7553	-73.9673
6	00	2	40.7731	-73.886
6	00	2	40.7237	-74.0034
6	02	2	40.7702	-73.8648
6	02	2	40.7233	-73.9768
6	04	2	40.723	-73.9838
6	05	2	40.7346	-73.9861
6	06	2	40.7615	-73.9976
6	08	2	40.6672	-73.7983
6	08	2	40.7439	-74.0063
6	09	2	40.7494	-73.9169
6	10	2	40.7785	-73.961
6	11	2	40.7779	-73.9775
6	13	2	40.7684	-73.985
6	13	2	40.7356	-74.0078
6	14	2	40.7724	-73.9567
6	16	2	40.7692	-73.8657
6	16	2	40.7036	-73.9378
6	17	2	40.7309	-74.0089
6	17	2	40.7387	-73.9847
6	18	2	40.7248	-73.9919
6	19	2	40.806	-73.9567
6	22	2	40.7648	-73.9551
6	22	2	40.7388	-74.0093
6	23	2	40.7604	-73.9864
6	25	2	40.7598	-73.9954
6	27	2	40.7248	-73.9919
6	30	2	40.7435	-73.9936
6	31	2	40.7366	-73.9888
6	33	2	40.7747	-73.9912
6	35	2	40.7561	-73.9974
6	37	2	40.7682	-73.9928
6	38	2	40.732	-74.0046
6	39	2	40.6448	-73.7822
6	41	2	40.7437	-74.0064
6	42	2	40.7997	-73.9681
6	42	2	40.7313	-73.9755
6	44	2	40.7321	-73.9987
6	44	2	40.7214	-74.0018
6	45	2	40.6722	-73.9447
6	46	2	40.7673	-73.9899
6	46	2	40.7626	-73.9908
6	47	2	40.7783	-73.9852
6	47	2	40.7265	-73.977
6	49	2	40.7622	-73.9801
6	50	2	40.645	-73.7811
6	52	2	40.6952	-74.1783
6	53	2	40.7839	-73.9738
6	53	2	40.8502	-73.9304
6	54	2	40.7398	-73.9987
6	56	2	40.7736	-73.952
6	56	2	40.7831	-73.9787
6	56	2	40.7405	-74.0038
6	58	2	40.7694	-73.9829
6	59	2	40.7341	-73.9814
6	59	2	40.7271	-73.9915
7	01	2	40.7802	-73.9499
7	01	2	40.6547	-73.9127
7	03	2	40.7869	-73.9775
7	03	2	40.7258	-73.9787
7	03	2	40.7491	-73.9742
7	04	2	40.7238	-74.0109
7	04	2	40.6879	-73.994
7	04	2	40.7379	-73.985
7	05	2	40.7166	-73.8824
7	07	2	40.7603	-73.9989
7	08	2	40.7225	-73.9942
7	12	2	40.8117	-73.9408
7	12	2	40.7347	-74.0089
7	14	2	40.7454	-73.9771
7	17	2	40.7364	-74.0083
7	18	2	40.7779	-73.9832
7	20	2	40.7648	-73.9743
7	22	2	40.7816	-73.9804
7	23	2	40.7706	-73.8654
7	24	2	40.7776	-73.9835
7	27	2	40.7343	-74.0035
7	27	2	40.7733	-73.8859
7	27	2	40.7697	-73.9487
7	27	2	40.7435	-73.9722
7	28	2	40.777	-73.9457
7	28	2	40.7249	-73.9825
7	28	2	40.7468	-74.0042
7	30	2	40.765	-73.9622
7	32	2	40.7154	-74.0094
7	34	2	40.7742	-73.9616
7	34	2	40.7759	-73.9557
7	35	2	40.7424	-74.0087
7	35	2	40.7236	-74.0051
7	35	2	40.7162	-74.0065
7	35	2	40.7442	-73.9763
7	35	2	40.7754	-73.9782
7	37	2	40.773	-73.9502
7	37	2	40.7364	-73.9983
7	39	2	40.7741	-73.8724
7	41	2	40.7314	-74.0068
7	44	2	40.7466	-73.9774
7	46	2	40.7679	-73.9846
7	47	2	40.7307	-73.9811
7	48	2	40.775	-73.9648
7	48	2	40.7567	-73.9719
7	48	2	40.7261	-73.9918
7	49	2	40.7347	-73.9945
7	50	2	40.7178	-73.9579
7	50	2	40.7236	-73.9882
7	51	2	40.7458	-73.9844
7	53	2	40.791	-73.9742
7	53	2	40.7963	-73.9496
7	53	2	40.774	-73.9525
7	55	2	40.7295	-73.978
7	56	2	40.7384	-73.9997
7	59	2	40.7802	-73.9595
8	01	2	40.774	-73.8724
8	02	2	40.6832	-73.9688
8	03	2	40.6718	-73.971
8	03	2	40.7675	-73.962
8	04	2	40.7252	-73.9814
8	06	2	40.7137	-73.9987
8	07	2	40.7585	-73.9636
8	08	2	40.7667	-73.9688
8	09	2	40.7504	-73.9947
8	11	2	40.6859	-73.9904
8	17	2	40.774	-73.8725
8	18	2	40.7247	-73.9785
8	19	2	40.7332	-73.9966
8	20	2	40.7752	-73.9197
8	22	2	40.7773	-73.95
8	22	2	40.7614	-73.9998
8	23	2	40.735	-73.989
8	23	2	40.7165	-74.0079
8	23	2	40.7144	-73.9851
8	23	2	40.7593	-73.9946
8	24	2	40.8086	-73.9594
8	26	2	40.742	-73.9847
8	27	2	40.7777	-73.9887
8	31	2	40.7303	-73.9925
8	31	2	40.7705	-73.8653
8	31	2	40.7723	-73.9529
8	33	2	40.7724	-73.9484
8	36	2	40.6465	-73.7897
8	38	2	40.7674	-73.9595
8	40	2	40.6903	-74.1785
8	41	2	40.719	-73.9641
8	41	2	40.6734	-73.9726
8	43	2	40.7805	-73.9524
8	45	2	40.7221	-74.0038
8	46	2	40.785	-73.9789
8	46	2	40.6463	-73.7896
8	47	2	40.7679	-73.9916
8	47	2	40.715	-73.9423
8	48	2	40.7418	-73.9841
8	48	2	40.761	-73.9928
8	52	2	40.7399	-73.9909
8	53	2	40.7542	-73.9919
8	57	2	40.7603	-73.9966
8	59	2	40.755	-73.9354
8	59	2	40.7732	-73.8705
9	00	2	40.7617	-73.9841
9	02	2	40.77	-73.8646
9	05	2	40.7319	-74.0027
9	07	2	40.7184	-73.9986
9	09	2	40.6894	-73.9915
9	11	2	40.7743	-73.963
9	13	2	40.7462	-73.9831
9	14	2	40.7692	-73.9671
9	14	2	40.7722	-73.9819
9	14	2	40.6948	-74.1781
9	16	2	40.7739	-73.8725
9	19	2	40.7332	-74.0095
9	20	2	40.752	-73.969
9	21	2	40.7077	-74.0138
9	21	2	40.7385	-73.9835
9	22	2	40.7558	-73.9823
9	23	2	40.7566	-73.99
9	24	2	40.6638	-74.1765
9	27	2	40.7901	-73.979
9	28	2	41.0297	-73.7605
9	30	2	40.7745	-73.9816
9	32	2	40.7386	-73.9408
9	37	2	40.733	-73.9897
9	38	2	40.7386	-73.8492
9	39	2	40.7253	-74.0092
9	39	2	40.7031	-74.0142
9	40	2	40.773	-73.8857
9	40	2	40.773	-73.8857
9	41	2	40.7685	-73.9324
9	42	2	40.7753	-73.9634
9	42	2	40.7257	-74.0057
9	43	2	40.7161	-74.0123
9	45	2	40.7443	-73.9842
9	45	2	40.726	-73.998
9	47	2	40.7291	-73.9794
9	47	2	40.7764	-73.9438
9	47	2	40.7619	-73.9746
9	49	2	40.7579	-73.9895
9	51	2	40.7626	-73.9827
9	52	2	40.7638	-73.9623
9	53	2	40.7229	-74.002
9	53	2	40.7229	-73.9974
9	55	2	40.757	-73.9989
9	57	2	40.769	-73.9811
9	58	2	40.9469	-74.2882
9	58	2	40.7891	-73.9549
9	59	2	40.783	-73.9529
10	00	2	40.7685	-73.8625
10	01	2	40.7421	-73.985
10	06	2	40.7722	-73.9789
10	07	2	40.7757	-73.9909
10	08	2	40.7644	-73.9639
10	11	2	40.7235	-73.9967
10	12	2	40.7683	-73.9569
10	16	2	40.7648	-73.994
10	16	2	40.7695	-73.9648
10	17	2	40.7833	-73.9789
10	21	2	40.7688	-73.8877
10	24	2	40.7435	-73.9806
10	26	2	40.7605	-73.9875
10	26	2	40.7365	-73.998
10	29	2	40.762	-73.975
10	30	2	40.7732	-73.9665
10	31	2	40.7338	-74.001
10	33	2	40.7197	-74.0054
10	35	2	40.7485	-74.0059
10	35	2	40.7327	-74.0047
10	37	2	40.7639	-73.996
